"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
15,"noLansing",5,1968,1.5,0.819999992847443
15,"Lansing",5,2694,1.5,1.29999995231628
16,"noLansing",5,1962,1.5,0.819999992847443
16,"Lansing",5,2859,1.5,1.29999995231628
17,"noLansing",5,1949,1.5,0.819999992847443
17,"Lansing",5,2772,1.5,1.29999995231628
18,"noLansing",5,1967,1.5,0.819999992847443
18,"Lansing",5,2684,1.5,1.29999995231628
19,"noLansing",5,2015,1.5,0.819999992847443
19,"Lansing",5,2614,1.5,1.29999995231628
20,"noLansing",5,2017,1.5,0.819999992847443
20,"Lansing",5,2559,1.5,1.29999995231628
21,"noLansing",5,2096,1.5,0.819999992847443
21,"Lansing",5,2492,1.5,1.29999995231628
22,"noLansing",5,2202,1.5,0.819999992847443
22,"Lansing",5,2492,1.5,1.29999995231628
23,"noLansing",5,2257,1.5,0.819999992847443
23,"Lansing",5,2494,1.5,1.29999995231628
24,"noLansing",5,2200,1.5,0.819999992847443
24,"Lansing",5,2597,1.5,1.29999995231628
25,"noLansing",5,2036,1.5,0.819999992847443
25,"Lansing",5,2681,1.5,1.29999995231628
26,"noLansing",5,1988,1.5,0.819999992847443
26,"Lansing",5,2678,1.5,1.29999995231628
27,"noLansing",5,2041,1.5,0.819999992847443
27,"Lansing",5,2740,1.5,1.29999995231628
28,"noLansing",5,2004,1.5,0.819999992847443
28,"Lansing",5,2845,1.5,1.29999995231628
29,"noLansing",5,2004,1.5,0.819999992847443
29,"Lansing",5,2845,1.5,1.29999995231628
30,"noLansing",5,2004,1.5,0.819999992847443
30,"Lansing",5,2845,1.5,1.29999995231628
0,"noLansing",6,500,1.5,0.819999992847443
0,"Lansing",6,500,1.5,1.29999995231628
1,"noLansing",6,1085,1.5,0.819999992847443
1,"Lansing",6,1130,1.5,1.29999995231628
2,"noLansing",6,1412,1.5,0.819999992847443
2,"Lansing",6,1728,1.5,1.29999995231628
3,"noLansing",6,1629,1.5,0.819999992847443
3,"Lansing",6,2178,1.5,1.29999995231628
4,"noLansing",6,1737,1.5,0.819999992847443
4,"Lansing",6,2436,1.5,1.29999995231628
5,"noLansing",6,1778,1.5,0.819999992847443
5,"Lansing",6,2519,1.5,1.29999995231628
6,"noLansing",6,1766,1.5,0.819999992847443
6,"Lansing",6,2607,1.5,1.29999995231628
7,"noLansing",6,1799,1.5,0.819999992847443
7,"Lansing",6,2742,1.5,1.29999995231628
8,"noLansing",6,1917,1.5,0.819999992847443
8,"Lansing",6,2734,1.5,1.29999995231628
9,"noLansing",6,2003,1.5,0.819999992847443
9,"Lansing",6,2722,1.5,1.29999995231628
10,"noLansing",6,2109,1.5,0.819999992847443
10,"Lansing",6,2761,1.5,1.29999995231628
11,"noLansing",6,2195,1.5,0.819999992847443
11,"Lansing",6,2747,1.5,1.29999995231628
12,"noLansing",6,2080,1.5,0.819999992847443
12,"Lansing",6,2747,1.5,1.29999995231628
13,"noLansing",6,2122,1.5,0.819999992847443
13,"Lansing",6,2731,1.5,1.29999995231628
14,"noLansing",6,2115,1.5,0.819999992847443
14,"Lansing",6,2737,1.5,1.29999995231628
15,"noLansing",6,2060,1.5,0.819999992847443
15,"Lansing",6,2675,1.5,1.29999995231628
16,"noLansing",6,2071,1.5,0.819999992847443
16,"Lansing",6,2689,1.5,1.29999995231628
17,"noLansing",6,2161,1.5,0.819999992847443
17,"Lansing",6,2654,1.5,1.29999995231628
18,"noLansing",6,2136,1.5,0.819999992847443
18,"Lansing",6,2611,1.5,1.29999995231628
19,"noLansing",6,2105,1.5,0.819999992847443
19,"Lansing",6,2616,1.5,1.29999995231628
20,"noLansing",6,2199,1.5,0.819999992847443
20,"Lansing",6,2583,1.5,1.29999995231628
21,"noLansing",6,2205,1.5,0.819999992847443
21,"Lansing",6,2555,1.5,1.29999995231628
22,"noLansing",6,2126,1.5,0.819999992847443
22,"Lansing",6,2573,1.5,1.29999995231628
23,"noLansing",6,2179,1.5,0.819999992847443
23,"Lansing",6,2591,1.5,1.29999995231628
24,"noLansing",6,2173,1.5,0.819999992847443
24,"Lansing",6,2616,1.5,1.29999995231628
25,"noLansing",6,2221,1.5,0.819999992847443
25,"Lansing",6,2683,1.5,1.29999995231628
26,"noLansing",6,2257,1.5,0.819999992847443
26,"Lansing",6,2600,1.5,1.29999995231628
27,"noLansing",6,2315,1.5,0.819999992847443
27,"Lansing",6,2593,1.5,1.29999995231628
28,"noLansing",6,2289,1.5,0.819999992847443
28,"Lansing",6,2582,1.5,1.29999995231628
29,"noLansing",6,2289,1.5,0.819999992847443
29,"Lansing",6,2582,1.5,1.29999995231628
30,"noLansing",6,2289,1.5,0.819999992847443
30,"Lansing",6,2582,1.5,1.29999995231628
0,"noLansing",7,500,1.5,0.819999992847443
0,"Lansing",7,500,1.5,1.29999995231628
1,"noLansing",7,1042,1.5,0.819999992847443
1,"Lansing",7,1163,1.5,1.29999995231628
2,"noLansing",7,1467,1.5,0.819999992847443
2,"Lansing",7,1765,1.5,1.29999995231628
3,"noLansing",7,1678,1.5,0.819999992847443
3,"Lansing",7,2014,1.5,1.29999995231628
4,"noLansing",7,1941,1.5,0.819999992847443
4,"Lansing",7,2138,1.5,1.29999995231628
5,"noLansing",7,2002,1.5,0.819999992847443
5,"Lansing",7,2288,1.5,1.29999995231628
6,"noLansing",7,1996,1.5,0.819999992847443
6,"Lansing",7,2375,1.5,1.29999995231628
7,"noLansing",7,1940,1.5,0.819999992847443
7,"Lansing",7,2491,1.5,1.29999995231628
8,"noLansing",7,1931,1.5,0.819999992847443
8,"Lansing",7,2606,1.5,1.29999995231628
9,"noLansing",7,1929,1.5,0.819999992847443
9,"Lansing",7,2669,1.5,1.29999995231628
10,"noLansing",7,1974,1.5,0.819999992847443
10,"Lansing",7,2678,1.5,1.29999995231628
11,"noLansing",7,2015,1.5,0.819999992847443
11,"Lansing",7,2590,1.5,1.29999995231628
12,"noLansing",7,1984,1.5,0.819999992847443
12,"Lansing",7,2670,1.5,1.29999995231628
13,"noLansing",7,2010,1.5,0.819999992847443
13,"Lansing",7,2777,1.5,1.29999995231628
14,"noLansing",7,2156,1.5,0.819999992847443
14,"Lansing",7,2850,1.5,1.29999995231628
15,"noLansing",7,2030,1.5,0.819999992847443
15,"Lansing",7,2764,1.5,1.29999995231628
16,"noLansing",7,1973,1.5,0.819999992847443
16,"Lansing",7,2833,1.5,1.29999995231628
17,"noLansing",7,1980,1.5,0.819999992847443
17,"Lansing",7,2858,1.5,1.29999995231628
18,"noLansing",7,2038,1.5,0.819999992847443
18,"Lansing",7,2793,1.5,1.29999995231628
19,"noLansing",7,2023,1.5,0.819999992847443
19,"Lansing",7,2765,1.5,1.29999995231628
20,"noLansing",7,1990,1.5,0.819999992847443
20,"Lansing",7,2580,1.5,1.29999995231628
21,"noLansing",7,1885,1.5,0.819999992847443
21,"Lansing",7,2424,1.5,1.29999995231628
22,"noLansing",7,1902,1.5,0.819999992847443
22,"Lansing",7,2323,1.5,1.29999995231628
23,"noLansing",7,1997,1.5,0.819999992847443
23,"Lansing",7,2387,1.5,1.29999995231628
24,"noLansing",7,2030,1.5,0.819999992847443
24,"Lansing",7,2452,1.5,1.29999995231628
25,"noLansing",7,2018,1.5,0.819999992847443
25,"Lansing",7,2414,1.5,1.29999995231628
26,"noLansing",7,2061,1.5,0.819999992847443
26,"Lansing",7,2481,1.5,1.29999995231628
27,"noLansing",7,2068,1.5,0.819999992847443
27,"Lansing",7,2570,1.5,1.29999995231628
28,"noLansing",7,2091,1.5,0.819999992847443
28,"Lansing",7,2747,1.5,1.29999995231628
29,"noLansing",7,2123,1.5,0.819999992847443
29,"Lansing",7,2774,1.5,1.29999995231628
30,"noLansing",7,2123,1.5,0.819999992847443
30,"Lansing",7,2774,1.5,1.29999995231628
0,"noLansing",8,500,1.5,0.819999992847443
0,"Lansing",8,500,1.5,1.29999995231628
1,"noLansing",8,1125,1.5,0.819999992847443
1,"Lansing",8,1171,1.5,1.29999995231628
2,"noLansing",8,1510,1.5,0.819999992847443
2,"Lansing",8,1714,1.5,1.29999995231628
3,"noLansing",8,1708,1.5,0.819999992847443
3,"Lansing",8,2081,1.5,1.29999995231628
4,"noLansing",8,1853,1.5,0.819999992847443
4,"Lansing",8,2261,1.5,1.29999995231628
5,"noLansing",8,1889,1.5,0.819999992847443
5,"Lansing",8,2278,1.5,1.29999995231628
6,"noLansing",8,2129,1.5,0.819999992847443
6,"Lansing",8,2352,1.5,1.29999995231628
7,"noLansing",8,2096,1.5,0.819999992847443
7,"Lansing",8,2311,1.5,1.29999995231628
8,"noLansing",8,2206,1.5,0.819999992847443
8,"Lansing",8,2260,1.5,1.29999995231628
9,"noLansing",8,2311,1.5,0.819999992847443
9,"Lansing",8,2238,1.5,1.29999995231628
10,"noLansing",8,2444,1.5,0.819999992847443
10,"Lansing",8,2319,1.5,1.29999995231628
11,"noLansing",8,2368,1.5,0.819999992847443
11,"Lansing",8,2294,1.5,1.29999995231628
12,"noLansing",8,2304,1.5,0.819999992847443
12,"Lansing",8,2255,1.5,1.29999995231628
13,"noLansing",8,2209,1.5,0.819999992847443
13,"Lansing",8,2305,1.5,1.29999995231628
14,"noLansing",8,2235,1.5,0.819999992847443
14,"Lansing",8,2347,1.5,1.29999995231628
15,"noLansing",8,2212,1.5,0.819999992847443
15,"Lansing",8,2365,1.5,1.29999995231628
16,"noLansing",8,2204,1.5,0.819999992847443
16,"Lansing",8,2327,1.5,1.29999995231628
17,"noLansing",8,2290,1.5,0.819999992847443
