"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
98,"noLansing",1,0,NA,NA
98,"Lansing",1,1011,2.70731375037701,2.63153213206667
99,"noLansing",1,0,NA,NA
99,"Lansing",1,1015,2.6989381183459,2.6461137321251
100,"noLansing",1,0,NA,NA
100,"Lansing",1,1000,2.68368746926558,2.65275745963882
101,"noLansing",1,0,NA,NA
101,"Lansing",1,1029,2.6776475685308,2.66109073785887
102,"noLansing",1,0,NA,NA
102,"Lansing",1,1008,2.66330100650033,2.66413698058465
103,"noLansing",1,0,NA,NA
103,"Lansing",1,1067,2.67322993555913,2.66722335851975
104,"noLansing",1,0,NA,NA
104,"Lansing",1,997,2.65449683170164,2.70608174252604
105,"noLansing",1,0,NA,NA
105,"Lansing",1,966,2.67262400146845,2.72650521502089
106,"noLansing",1,0,NA,NA
106,"Lansing",1,972,2.70316512833874,2.69878811086063
107,"noLansing",1,0,NA,NA
107,"Lansing",1,996,2.69395882120582,2.72339632912361
108,"noLansing",1,0,NA,NA
108,"Lansing",1,982,2.70568899847913,2.72310886635654
109,"noLansing",1,0,NA,NA
109,"Lansing",1,983,2.71927103749188,2.71487017465968
110,"noLansing",1,0,NA,NA
110,"Lansing",1,983,2.7158487973022,2.75856210922367
111,"noLansing",1,0,NA,NA
111,"Lansing",1,1043,2.71140284878214,2.74863420154461
112,"noLansing",1,0,NA,NA
112,"Lansing",1,991,2.73151205214955,2.78311281292385
113,"noLansing",1,0,NA,NA
113,"Lansing",1,970,2.762967426325,2.79899202470924
114,"noLansing",1,0,NA,NA
114,"Lansing",1,1012,2.76513300634163,2.80091506140885
115,"noLansing",1,0,NA,NA
115,"Lansing",1,928,2.76629431615923,2.82759527104088
116,"noLansing",1,0,NA,NA
116,"Lansing",1,957,2.76225609335242,2.85028583881828
117,"noLansing",1,0,NA,NA
117,"Lansing",1,960,2.72834448470409,2.84259615741953
118,"noLansing",1,0,NA,NA
118,"Lansing",1,944,2.72360774140152,2.82685555475329
119,"noLansing",1,0,NA,NA
119,"Lansing",1,924,2.72653112071771,2.8336374408765
120,"noLansing",1,0,NA,NA
120,"Lansing",1,1003,2.7279355300924,2.83023640660707
121,"noLansing",1,0,NA,NA
121,"Lansing",1,1018,2.75574444114331,2.81655776781861
122,"noLansing",1,0,NA,NA
122,"Lansing",1,1016,2.76734860878785,2.84459995028869
123,"noLansing",1,0,NA,NA
123,"Lansing",1,962,2.75357681296085,2.86416403286399
124,"noLansing",1,0,NA,NA
124,"Lansing",1,1020,2.75437336548238,2.84748799118975
125,"noLansing",1,0,NA,NA
125,"Lansing",1,1000,2.78618751469262,2.8529427957331
126,"noLansing",1,0,NA,NA
126,"Lansing",1,1027,2.79134208646604,2.81952905781629
127,"noLansing",1,0,NA,NA
127,"Lansing",1,958,2.80330783673087,2.8372598550511
128,"noLansing",1,0,NA,NA
128,"Lansing",1,1007,2.79103087606337,2.822639762536
129,"noLansing",1,0,NA,NA
129,"Lansing",1,994,2.77852936176512,2.84976859353752
130,"noLansing",1,0,NA,NA
130,"Lansing",1,994,2.77852936176512,2.84976859353752
131,"noLansing",1,0,NA,NA
131,"Lansing",1,994,2.77852936176512,2.84976859353752
132,"noLansing",1,0,NA,NA
132,"Lansing",1,994,2.77852936176512,2.84976859353752
133,"noLansing",1,0,NA,NA
133,"Lansing",1,994,2.77852936176512,2.84976859353752
134,"noLansing",1,0,NA,NA
134,"Lansing",1,994,2.77852936176512,2.84976859353752
135,"noLansing",1,0,NA,NA
135,"Lansing",1,994,2.77852936176512,2.84976859353752
136,"noLansing",1,0,NA,NA
136,"Lansing",1,994,2.77852936176512,2.84976859353752
137,"noLansing",1,0,NA,NA
137,"Lansing",1,994,2.77852936176512,2.84976859353752
138,"noLansing",1,0,NA,NA
138,"Lansing",1,994,2.77852936176512,2.84976859353752
139,"noLansing",1,0,NA,NA
139,"Lansing",1,994,2.77852936176512,2.84976859353752
140,"noLansing",1,0,NA,NA
140,"Lansing",1,994,2.77852936176512,2.84976859353752
141,"noLansing",1,0,NA,NA
141,"Lansing",1,994,2.77852936176512,2.84976859353752
0,"noLansing",2,500,1.5,0.819999992847443
0,"Lansing",2,500,1.5,1.29999995231628
1,"noLansing",2,503,1.50273798886404,0.823924377993113
1,"Lansing",2,519,1.49807161388631,1.29611261224767
2,"noLansing",2,355,1.50937428632357,0.822361603659436
2,"Lansing",2,464,1.50045775774507,1.19666288338374
3,"noLansing",2,279,1.5055675904101,0.835014872031264
3,"Lansing",2,342,1.50815143190619,1.18477203138982
4,"noLansing",2,274,1.52123597622089,0.843648554266652
4,"Lansing",2,311,1.50971535431258,1.16462197589565
5,"noLansing",2,237,1.50543904322272,0.864949962116826
5,"Lansing",2,289,1.52377508799278,1.15536025166459
6,"noLansing",2,215,1.51294151002534,0.877262214199451
6,"Lansing",2,293,1.54585243629025,1.24145752038175
7,"noLansing",2,242,1.50839776916546,0.881430042832576
7,"Lansing",2,350,1.56126122913892,1.19843231297732
8,"noLansing",2,198,1.50738062466605,0.931797338152155
8,"Lansing",2,345,1.55329285142442,1.18809575353903
9,"noLansing",2,199,1.50635729932107,0.932250541875348
9,"Lansing",2,358,1.57453399634666,1.20267249815354
10,"noLansing",2,240,1.52463125940368,0.964942133984777
10,"Lansing",2,316,1.57708917778715,1.26391075835386
11,"noLansing",2,264,1.53423059070464,0.954193819728382
11,"Lansing",2,307,1.60069770560537,1.22976411198042
12,"noLansing",2,230,1.50190802450827,0.978690966215881
12,"Lansing",2,303,1.62587895198695,1.27716996714411
13,"noLansing",2,215,1.49211509498859,0.984025968321441
13,"Lansing",2,321,1.63358389403749,1.35550469464259
14,"noLansing",2,213,1.47735222192907,0.971221040880105
14,"Lansing",2,324,1.6492490985321,1.39130857142464
15,"noLansing",2,194,1.48846571023847,0.958195146176282
15,"Lansing",2,351,1.66991973525565,1.37469636398393
16,"noLansing",2,231,1.50050349201872,0.961211757844446
16,"Lansing",2,382,1.66406627605222,1.36425281335985
17,"noLansing",2,250,1.5236884489559,0.97520659372058
17,"Lansing",2,388,1.65091560620105,1.3743712192649
18,"noLansing",2,253,1.55496208171832,1.00949901175195
18,"Lansing",2,398,1.64767654757608,1.47075206466775
19,"noLansing",2,228,1.57211687561622,1.06210549157188
19,"Lansing",2,411,1.610721719703,1.49125173831212
20,"noLansing",2,234,1.56036261859985,1.0701786242252
20,"Lansing",2,449,1.63239249155526,1.53853328995503
21,"noLansing",2,206,1.56532621336472,1.05174364122285
21,"Lansing",2,499,1.64700521867512,1.52471207185898
22,"noLansing",2,198,1.57878132128992,1.03552773450887
22,"Lansing",2,456,1.63886588972539,1.5844050177316
23,"noLansing",2,180,1.56559543252724,1.0599857065488
23,"Lansing",2,443,1.62573955203037,1.59370777776064
24,"noLansing",2,150,1.57759563877587,1.0671317335267
24,"Lansing",2,442,1.6357897840654,1.59710058879578
25,"noLansing",2,141,1.57547437396116,1.09202722595783
25,"Lansing",2,417,1.63300948142077,1.61533485761104
26,"noLansing",2,141,1.61462736207351,1.10917552427943
26,"Lansing",2,448,1.65241701164227,1.5865845546694
27,"noLansing",2,153,1.65581902525139,1.11702732815636
27,"Lansing",2,413,1.65380178253319,1.58854031070616
28,"noLansing",2,174,1.65484589299198,1.15340621785306
28,"Lansing",2,426,1.63318988537896,1.64438130711157
29,"noLansing",2,182,1.66120733659305,1.19621122633568
29,"Lansing",2,468,1.64394684086532,1.63816950339747
30,"noLansing",2,175,1.66711116277434,1.19632296677886
30,"Lansing",2,452,1.66067636724745,1.66224418661509
31,"noLansing",2,158,1.68501263839458,1.17728600191365
31,"Lansing",2,462,1.69651418311797,1.6430457289605
32,"noLansing",2,157,1.76590305347143,1.17649564763338
32,"Lansing",2,483,1.68965334624226,1.58225101869703
33,"noLansing",2,155,1.82968123708386,1.121898701058
33,"Lansing",2,441,1.69795105854434,1.66036404245427
34,"noLansing",2,182,1.8416383258653,1.11793677523236
34,"Lansing",2,390,1.71668509272395,1.64801906228412
35,"noLansing",2,205,1.83146055122326,1.1430129510876
35,"Lansing",2,368,1.7530301811172,1.65731888756025
36,"noLansing",2,240,1.83977171460482,1.18486829529397
36,"Lansing",2,420,1.74122509148979,1.68711620504443
37,"noLansing",2,219,1.86544931767318,1.22554535296272
37,"Lansing",2,440,1.75397062010376,1.68053477622159
38,"noLansing",2,242,1.88341616920009,1.2231316435769
38,"Lansing",2,451,1.78023576077284,1.68409680322159
39,"noLansing",2,228,1.87063878990004,1.2342244399214
39,"Lansing",2,419,1.78436173327008,1.69020812206158
40,"noLansing",2,229,1.88827347363075,1.2659551037628
40,"Lansing",2,427,1.81229483583302,1.6567375353687
41,"noLansing",2,232,1.90089050087729,1.28278750436174
41,"Lansing",2,437,1.83764273766339,1.67856229934035
42,"noLansing",2,264,1.97492252455307,1.29870652486138
42,"Lansing",2,446,1.82545823805547,1.71599585564768
43,"noLansing",2,280,1.97469171631632,1.3246286955045
43,"Lansing",2,441,1.80467408141427,1.6781373700895
44,"noLansing",2,288,1.9909113267054,1.34423150251323
44,"Lansing",2,434,1.81987535266737,1.73780966877792
45,"noLansing",2,302,1.98280146197091,1.34328663698534
45,"Lansing",2,416,1.81044343432868,1.78258703502189
46,"noLansing",2,307,1.99246753047197,1.33019201354428
46,"Lansing",2,412,1.8017696003152,1.7924914058067
47,"noLansing",2,308,2.04084476496551,1.35788837760505
47,"Lansing",2,429,1.81429453591727,1.7256175985412
48,"noLansing",2,340,2.05949501809525,1.38678471003587
48,"Lansing",2,418,1.8261710948021,1.72342968265978
49,"noLansing",2,344,2.08196095670813,1.35932287952816
49,"Lansing",2,451,1.83544115752656,1.77039824277732
50,"noLansing",2,300,2.11021315088156,1.37105066029593
50,"Lansing",2,486,1.82489185629731,1.76733079583198
51,"noLansing",2,297,2.10410922246056,1.32638135945084
51,"Lansing",2,499,1.851567606204,1.80842431575911
52,"noLansing",2,284,2.12159215157736,1.32637629264835
52,"Lansing",2,523,1.86742475579298,1.83201559996914
53,"noLansing",2,274,2.10255545519968,1.32247550988443
53,"Lansing",2,520,1.896434930608,1.921402575508
54,"noLansing",2,287,2.1059327894505,1.29123961884872
54,"Lansing",2,549,1.92622649347546,1.95033333409735
55,"noLansing",2,283,2.09077049477269,1.32155416171727
55,"Lansing",2,448,1.94619617513327,1.96566294530214
56,"noLansing",2,267,2.10242632805585,1.30601468725803
56,"Lansing",2,443,1.91966641419313,1.97203454899671
57,"noLansing",2,330,2.14277102959184,1.30768237921543
57,"Lansing",2,449,1.91095410834729,1.96114190694047
58,"noLansing",2,360,2.17253823189208,1.32949517279887
58,"Lansing",2,464,1.88196642954528,2.00794275595598
59,"noLansing",2,320,2.1710799745356,1.33407518368635
